image_name,class,texture_blk_feat_0,texture_blk_feat_1,texture_blk_feat_2,texture_blk_feat_3,texture_blk_feat_4,texture_blk_feat_5,texture_blk_feat_6,texture_blk_feat_7,texture_blk_feat_8,texture_blk_feat_9,texture_blk_feat_10,texture_blk_feat_11,texture_blk_feat_12,texture_blk_feat_13,texture_blk_feat_14,texture_blk_feat_15,texture_blk_feat_16,texture_blk_feat_17,texture_blk_feat_18,texture_blk_feat_19,texture_blk_feat_20,texture_blk_feat_21,texture_blk_feat_22,texture_blk_feat_23,texture_blk_feat_24,texture_blk_feat_25,texture_blk_feat_26,texture_blk_feat_27,texture_blk_feat_28,texture_blk_feat_29,texture_blk_feat_30,texture_blk_feat_31
image_2507,OM7,123.11965,148.24261,136.73856,118.24093,132.82512,183.49234,159.95438,119.83771,119.41,140.18878,121.908005,107.96604,100.05191,90.48459,83.85472,102.257965,22.28389,20.515205,20.726606,9.641254,27.15487,20.913067,20.322174,16.55207,18.310537,16.863352,10.862924,11.788526,16.486393,30.050161,23.517788,13.2116165
image_2508,OM7,129.31848,137.03825,154.7271,132.50723,131.94495,161.44034,172.14154,121.554184,115.160355,119.85596,125.49343,101.301926,117.37494,80.26564,79.22757,109.72319,4.0958652,10.435909,15.265226,19.762085,9.519534,19.569868,17.702353,14.461345,18.507338,29.119291,25.566275,17.19089,18.962038,22.549116,21.880657,21.837597
image_2509,OM7,118.135086,136.35492,143.73157,121.76447,126.17942,168.94624,165.3251,112.1342,104.684616,108.33531,108.71625,94.81501,106.73952,76.715744,72.123405,87.46503,10.359775,19.275686,17.744823,27.833002,15.488294,21.93961,32.813812,21.878,15.8023205,21.639528,16.786148,9.788899,18.057768,19.836351,20.23661,18.300226
image_2510,OM7,104.20282,117.42363,120.56737,114.49534,113.8306,137.33478,143.71786,136.98746,129.01628,181.46465,187.16171,137.51044,127.93434,161.77258,157.91138,107.98648,48.73455,19.750046,28.945799,37.934303,30.924278,14.217046,14.474202,17.275188,30.324163,22.68936,18.216425,36.938736,44.543358,32.058704,25.558914,51.02342
image_2511,OM7,128.2073,126.652145,119.2128,126.86395,127.711075,156.77908,127.28734,112.694275,117.09949,147.69327,114.98914,99.4109,96.28917,60.78026,62.64661,102.10533,18.692066,15.520879,15.726844,11.245029,18.421234,22.61879,24.122793,14.004981,18.33854,31.346075,26.47846,12.188269,27.885992,14.807407,16.550365,21.14074
image_2512,OM7,136.7616,156.30063,147.58553,131.62978,133.2514,159.00276,147.4307,130.78453,115.73262,144.5242,143.35509,125.34776,118.60568,97.14317,103.87007,116.78458,25.579681,14.2373495,12.4585085,4.8471003,18.789194,29.009928,29.349356,8.198591,11.2416725,21.98264,11.251489,8.900889,13.538698,22.735338,27.127565,12.083514
image_2513,OM7,109.27678,128.99718,145.08755,111.178116,108.701126,155.05797,174.12817,122.62574,85.78951,125.87422,138.9806,111.09161,96.85335,74.306564,91.33306,104.15292,4.5749493,22.356861,30.540438,12.974208,12.678614,22.115318,16.654053,27.07112,14.220804,38.401016,19.83349,14.93858,16.98674,20.149717,19.29968,10.715042
image_2514,OM7,108.27864,138.04823,140.03694,107.07713,110.411285,163.73993,156.16855,97.75595,104.916306,122.703064,108.68294,91.48711,94.22933,106.53754,100.12888,89.15863,16.998075,25.867764,26.644785,18.543291,16.404457,28.448204,23.529072,17.920465,10.68131,10.463771,9.063431,11.002337,5.739518,11.447588,9.605743,9.565785
image_2515,OM7,87.618835,121.9046,133.43555,86.320435,107.846344,173.08038,180.35277,119.54651,127.18281,161.93063,159.11917,101.67247,92.651276,113.858345,90.72097,56.142082,5.6832514,31.033333,40.77578,18.731264,37.836895,12.529125,10.695196,51.399426,39.154312,15.133391,15.619221,50.186714,37.150127,43.99935,45.636032,21.031202
image_2516,OM7,110.7676,128.1914,143.55281,114.69091,109.61479,159.17307,172.45172,120.37602,99.32932,129.66101,103.588776,98.07715,81.575226,56.518867,66.82491,104.76349,4.184829,29.439407,26.62923,12.856218,11.649086,20.521006,11.642649,20.519794,12.354862,25.932693,28.801865,11.492969,19.880138,18.695282,20.66505,10.22598
image_2517,OM7,131.56567,142.97601,135.76859,125.10142,119.764206,182.41196,158.4265,123.26794,116.40394,128.75464,108.406006,104.00449,118.84706,94.18733,86.29412,108.00835,19.022871,14.209653,11.723603,9.459572,27.060064,19.245184,28.814524,9.205313,12.074493,22.230173,13.346602,9.737632,12.161929,19.546263,22.270313,17.402071
image_2518,OM7,120.04771,127.39791,132.50569,107.96244,127.13724,166.30399,169.49979,113.94162,117.01584,130.67941,126.20734,99.718765,101.85775,87.03806,67.441956,88.60866,39.072002,21.197994,9.379101,45.622944,18.319715,35.24572,26.704697,25.55934,27.159056,32.39329,30.055914,14.276576,43.391685,18.969362,23.848831,38.47369
image_2519,OM7,131.22177,150.38391,145.13092,127.47901,134.7685,165.91113,161.31447,107.20975,129.90201,123.99781,108.49705,92.14023,115.21838,89.13329,78.58108,110.21509,5.3378363,17.473034,12.715776,7.483673,9.899175,31.687391,36.050304,14.403336,14.206494,27.692822,18.787647,18.11591,15.21336,24.754654,27.302774,20.333555
image_2520,OM7,156.67892,165.12952,184.33096,159.75311,159.24738,191.05457,202.60687,146.41927,138.96838,143.78342,150.83096,122.46591,142.1221,96.89966,95.71572,133.20856,5.008371,11.697151,16.354889,22.487423,10.862067,21.235159,19.275324,16.661041,21.832357,33.40405,29.055235,20.686493,23.02614,27.321861,26.604836,26.607798
image_2521,OM7,120.09917,157.24355,148.95297,119.08789,124.765205,173.81012,173.43018,130.52917,115.713684,157.5722,148.64644,117.08681,101.69006,103.171585,104.67705,101.069916,22.873388,23.078438,23.354748,13.962614,23.083683,19.101507,13.079597,18.669024,17.369349,18.956095,13.8558,17.451406,13.8389845,24.403423,25.86855,12.096938
image_2522,OM7,129.94089,138.67209,157.65561,133.54272,133.30821,166.28331,176.58319,122.68018,115.9049,122.09488,128.7728,101.805756,118.04584,80.63842,79.66548,110.35835,4.1181955,11.400723,17.00649,20.716955,10.54478,19.318077,17.817953,15.350197,18.894514,30.780214,27.38344,17.130844,19.066101,22.697136,22.069002,21.969505
image_2523,OM7,111.58734,109.384285,127.95392,111.92976,108.544044,156.14609,163.90271,110.313324,99.79018,123.018,127.10983,103.56546,96.941216,80.06747,82.56663,97.61008,10.855847,13.996957,18.51888,7.307837,14.025448,30.250095,18.74949,12.251729,10.110142,24.189455,27.241013,14.98107,12.75491,20.652735,22.306513,15.67629
image_2524,OM7,120.49544,136.72733,137.53482,122.03999,130.04715,168.46172,168.62714,104.489296,116.59089,127.38638,103.441055,94.23984,104.97671,83.1631,71.66692,85.94851,6.408034,18.63087,20.341476,25.630941,12.892643,19.679924,35.236744,19.47383,10.960898,31.335337,28.220572,11.073528,12.415483,20.85461,19.379286,19.374815
image_2525,OM7,76.75026,73.29529,83.38785,107.71652,105.06048,126.445496,114.92532,112.75629,119.88505,167.70963,167.26248,122.737305,116.96457,140.3306,137.36737,107.46551,38.41546,26.38297,26.648468,37.60845,26.377922,25.073025,24.801813,18.877384,20.775818,24.27989,26.009241,30.834248,43.423233,26.96999,13.793717,48.3918
image_2526,OM7,116.45212,137.78195,137.59332,116.725975,122.28398,173.58786,179.5379,118.380264,102.14056,125.977615,130.10316,107.71509,111.14613,86.87122,81.86693,107.330444,6.9963174,25.238497,22.960766,5.191907,16.669615,22.007952,19.794676,10.410747,14.394307,23.424232,29.089748,15.079129,10.673346,20.21696,20.03741,12.143914
image_2527,OM7,127.48547,145.19695,135.98303,122.48714,115.70062,175.34459,162.44785,134.71762,95.681595,104.44943,141.69263,138.06323,107.42144,73.01824,85.578224,112.74161,17.09605,15.765366,16.844593,10.680375,27.2791,36.992695,20.013956,17.235327,15.911458,16.798527,30.756212,23.05677,16.404016,24.070208,24.286629,15.030888
image_2528,OM7,122.481316,136.07689,145.31247,127.523125,134.89536,162.4049,175.48553,115.78278,138.19919,141.6048,104.39569,95.777435,112.738815,85.61264,73.07454,107.485916,10.747467,16.92334,15.719106,17.148478,17.21531,20.323591,37.223328,27.129225,23.140388,30.763018,16.93008,16.019278,15.207206,24.295578,24.100695,16.311256
image_2529,OM7,128.9167,127.28123,119.79583,127.52135,128.16818,157.33057,127.68744,113.424355,117.714005,148.304,115.51825,100.184944,96.977104,61.29462,63.30736,102.75101,18.481512,15.749182,15.910171,11.295423,18.15772,22.962656,24.170786,13.930614,18.21833,31.387558,26.41165,12.287999,27.859959,14.883876,16.737898,21.369797
image_2530,OM7,139.85968,142.13725,140.11414,132.01746,139.79926,128.153,139.31183,116.70538,134.33809,149.58871,150.31386,103.734634,125.42509,83.201965,61.810715,92.10753,8.0711975,10.578174,10.6838,19.028818,9.113061,15.227679,14.779096,15.221038,9.732652,22.757984,38.682144,13.43782,14.416063,23.604832,19.359774,30.72247
image_2531,OM7,93.496796,101.40202,96.370346,88.70592,84.798294,129.4707,112.455864,87.41607,82.35612,91.272736,76.84129,73.66744,84.30976,66.59069,60.970806,76.44974,13.387991,10.20026,8.383143,6.6654944,19.196064,13.77078,20.421871,6.586583,8.567502,15.7700815,9.48576,6.8234653,8.735753,13.995574,15.77871,12.316501
image_2532,OM7,105.15112,113.46308,113.154106,114.65018,91.56769,145.82236,153.02368,117.86695,80.68652,89.94648,98.24339,103.762054,92.075516,63.439407,68.473495,101.12655,22.30875,28.228212,12.872656,4.276527,19.352041,40.94,31.918037,11.835073,12.782849,14.242106,13.4104,11.930056,18.670479,16.910713,17.346222,16.04536
image_2533,OM7,133.62619,144.17711,145.76047,128.43854,131.87483,176.27368,169.63681,125.20003,133.25067,129.04636,109.89573,103.54813,117.686005,92.05525,87.725204,113.83122,14.702232,18.24617,16.690453,8.43079,14.66288,19.010645,18.90634,11.191542,13.06173,26.773657,18.83111,14.149215,13.698667,23.860622,24.635864,20.469467
image_2534,OM7,132.08192,147.14355,133.05334,123.454666,125.32634,169.47675,159.62775,122.530846,114.38338,138.71312,122.16066,102.352036,105.538895,74.43302,78.18141,104.13634,24.840456,18.629702,12.491363,11.270827,25.6876,17.661758,22.633432,13.635972,15.961041,30.293652,15.534635,12.879341,20.323559,20.921919,22.389696,17.617538
image_2535,OM7,128.97601,137.84882,144.87885,122.04622,130.81445,167.63889,166.06078,119.98972,115.71533,117.854004,123.95991,108.32802,119.615005,90.55537,75.5758,90.57664,15.632784,14.466818,19.298906,25.69606,15.298126,26.507053,25.424896,17.593805,18.085197,27.426453,25.029396,15.237068,18.428837,25.702429,26.957058,26.362125
image_2536,OM7,119.09952,149.01543,157.22575,120.02132,130.53513,173.6377,173.93939,124.708664,117.15761,148.68236,157.64532,115.726776,100.934654,104.55554,103.13478,101.70035,13.991223,23.36593,23.223078,22.874357,18.676432,13.025056,19.148176,23.086254,17.436735,13.858761,18.923637,17.264753,12.049188,25.949373,24.401257,13.661824
image_2537,OM7,132.26996,130.23883,132.60873,128.16946,126.13727,166.3875,169.95206,121.247086,121.67602,126.40515,129.15677,101.87951,119.053345,81.642136,71.61374,104.15993,13.322296,8.638421,9.638393,9.712393,17.285135,35.77048,26.72963,10.710671,14.189983,31.723106,30.405834,13.488547,14.741396,20.014008,23.073545,25.148993
image_2538,OM7,147.92099,160.00455,153.75937,142.56973,143.83511,157.87122,174.96968,130.39204,142.49185,137.16321,124.71121,114.31014,125.210175,96.81387,101.59615,132.37044,10.743235,13.396357,9.535623,7.24269,10.91817,18.442757,20.791252,13.744898,14.904873,25.647013,29.444662,17.082153,18.57238,23.122149,25.996124,13.672184
image_2539,OM7,130.95932,138.29459,134.8594,128.03625,128.60963,161.91913,157.40451,131.28217,113.5968,153.23918,123.07713,117.07877,97.42601,78.14011,75.71112,102.696884,14.027054,10.415822,7.9707756,6.3290634,23.27773,18.977041,23.80136,10.679328,13.026707,31.340633,23.180042,11.2951975,19.150133,22.376833,17.620422,16.480156
image_2540,OM7,143.1,150.08685,141.58307,138.26741,144.8194,162.96123,151.5617,124.52278,135.9139,144.19348,133.10101,109.851395,125.00929,100.08314,92.00072,117.10969,12.980889,9.597027,8.763154,8.846201,12.329895,13.485748,21.692265,9.837696,12.704967,20.226837,26.574516,12.502841,11.634522,24.108616,22.075806,20.402542
image_2541,OM7,139.2245,143.31638,152.7861,145.07544,124.023865,154.5246,167.40138,146.86868,107.49902,133.4808,146.08119,136.81107,115.69324,87.28552,96.38517,124.56052,9.842354,9.783419,10.667305,14.484574,10.993869,24.540205,15.125128,13.960887,13.955268,29.837084,22.775629,14.31721,23.121784,24.693712,26.982939,13.106128
image_2542,OM7,135.90802,154.6962,146.38441,131.11815,132.56525,156.04028,144.42282,130.12556,115.36424,141.96661,141.12021,124.86414,118.18354,96.63234,103.37979,116.377716,24.896368,13.556726,11.724047,4.8509865,18.408459,27.910275,28.520374,7.801527,11.193082,20.75214,10.480594,8.741658,13.443921,22.541063,27.050585,12.134916
image_2543,OM7,125.33055,142.78812,138.48706,120.153946,131.47475,187.59888,171.17311,126.85483,120.49193,148.77806,129.4791,111.025894,100.94104,95.079834,87.44893,101.030075,24.539516,17.430971,17.032347,10.521273,27.29098,13.274243,17.947195,16.468658,26.07203,24.185291,12.36825,15.507695,19.013992,30.161146,29.243456,17.604273
image_2544,OM7,131.5327,143.6607,135.85765,124.63129,119.058174,185.13464,159.89667,122.73288,115.45863,128.45581,106.92473,102.29385,118.178024,91.86099,83.62283,106.513176,19.69551,15.151278,12.484646,9.952332,28.675238,20.04319,30.218899,9.697732,12.7761965,23.203575,14.085593,10.242339,12.842494,20.771692,23.501177,18.260988
image_2545,OM7,106.55838,148.8899,131.15842,113.4114,118.67913,169.05078,161.70665,125.0107,112.94906,135.78464,122.62486,99.0867,89.849174,71.16135,80.9889,87.466354,51.762886,20.795778,22.984627,35.956238,33.537693,17.254522,22.506475,13.8929615,17.784145,29.891617,16.104504,24.26072,34.49305,24.264805,21.235624,40.031895
image_2546,OM7,121.034225,153.88354,156.22757,119.52072,123.27467,182.4751,174.12318,109.30626,117.305275,137.04956,121.36949,102.42619,105.29615,119.11496,111.98761,99.74458,18.97017,28.875616,29.647644,20.699606,18.16318,31.59712,26.190622,19.988253,11.947904,11.649269,10.198056,12.327058,6.448845,12.777854,10.6897,10.584767
image_2547,OM7,145.18839,152.70258,143.23405,139.28854,146.89616,167.46088,154.5079,124.07758,136.8624,146.31601,133.53857,107.45762,124.55274,96.35866,87.31514,115.62422,14.531062,10.909363,9.936779,9.842571,13.909104,15.226213,24.631924,11.03911,14.427821,22.779299,29.932777,13.944725,13.227439,26.997923,24.761587,23.204443
image_2548,OM7,119.6279,134.78256,134.92975,121.162735,128.86357,164.52022,165.47023,103.97781,115.41193,125.70085,102.22449,93.84666,104.42044,82.62099,71.200966,85.5271,6.356466,17.151934,19.152021,24.730896,11.959384,18.994915,34.12275,19.335241,10.034011,30.01207,26.588762,11.090302,12.290861,20.690134,19.34982,19.442354
image_2549,OM7,119.61717,156.2778,153.86833,121.02531,109.29547,174.16481,182.49345,123.30562,102.35159,121.38538,137.02757,117.27069,99.7207,112.02244,119.172035,105.283295,20.652695,29.574848,28.740812,18.914745,19.997187,26.1413,31.44809,18.235157,12.288127,10.0920925,11.619099,11.942125,10.611656,10.654563,12.657723,6.331611
image_2550,IM5U7,88.0853,117.9827,139.41669,100.870514,87.822464,197.06302,203.83119,121.743576,113.79956,198.54393,194.83783,81.258026,96.72204,128.94965,80.11294,60.577507,8.177317,42.739468,48.327618,37.00166,27.58407,17.633528,7.6996675,59.574013,44.28178,7.5823755,20.096388,51.19902,44.662823,65.092606,62.49833,13.32485
image_2551,IM5U7,94.515274,118.982796,136.42746,105.00622,94.54118,183.4165,188.76479,122.02627,115.491776,184.37672,181.50027,89.171364,101.64017,127.86505,88.107506,72.28177,6.6652784,34.74151,39.285873,30.091839,22.44605,14.409862,6.150147,48.538177,36.029392,6.11387,16.424562,41.72218,36.28775,52.90193,50.75428,10.818812
image_2552,IM5U7,73.67859,115.01462,131.03328,98.54369,83.020905,193.89287,203.76083,132.02519,122.33545,198.76828,194.06659,77.724495,92.893524,119.74933,73.17138,51.244644,32.67927,42.39326,51.161873,48.50618,31.970503,23.751673,8.458656,60.0209,47.623512,7.497684,21.777498,52.561153,56.68037,68.66468,57.059235,24.326378
image_2553,IM5U7,100.082535,120.120766,134.67442,108.62233,99.97087,173.13159,177.46817,122.61792,117.22113,174.04788,171.66052,95.65956,105.79599,127.43337,94.81142,81.714386,5.4874153,28.603058,32.268475,24.795156,18.36291,11.776228,5.1509976,39.828617,29.662539,4.990305,13.5622425,34.25535,29.897762,43.646984,41.776768,8.789422
image_2554,IM5U7,100.96059,139.46053,118.04069,88.07008,121.697044,203.69345,197.13211,87.888916,81.24777,194.80359,198.3923,113.724045,60.544605,80.06007,128.842,96.68089,37.046947,48.291977,42.615044,8.323267,59.58992,7.58814,17.712208,27.615318,51.263893,20.105091,7.458309,44.3024,13.262843,62.41076,65.103516,44.63169
image_2555,IM5U7,87.40996,117.45517,138.93584,100.26924,87.280396,196.72102,203.46257,121.3785,113.13774,198.22571,194.60742,80.812,96.08089,128.30956,79.43018,60.12925,8.217827,42.69609,48.31073,37.0961,27.628006,17.724815,7.585482,59.61943,44.382565,7.6791506,20.320469,51.32422,44.68973,65.146515,62.477055,13.328952
image_2556,IM5U7,129.37389,165.88339,191.13454,144.70111,127.988235,251.18867,254.35393,167.52643,160.99815,253.16664,248.17195,115.361725,138.07315,175.18903,112.84277,89.13939,11.58934,51.01797,57.218925,46.192486,36.987938,17.03113,1.0427352,75.62146,56.001064,2.734816,15.44953,68.382805,58.475452,83.190155,84.27496,19.621027
image_2557,IM5U7,58.64023,78.825935,93.30728,67.25987,58.488632,132.19772,136.54599,81.35039,75.97171,132.99493,130.53723,54.148438,64.47598,86.09498,53.31006,40.29702,5.630582,28.691202,32.458954,24.890987,18.48976,11.885088,5.2515945,40.17155,29.817673,5.021321,13.649769,34.4217,30.000439,43.86204,42.059277,8.908549
image_2558,IM5U7,80.35797,116.504456,143.6667,96.56095,80.02283,215.85992,224.19147,122.236565,111.846466,217.70212,212.7635,73.08698,91.749405,131.23781,72.66987,47.98021,8.7510195,53.32564,60.317825,45.73285,33.454006,22.223667,8.867308,73.60873,55.07107,9.209489,25.202162,61.82421,54.50794,79.937256,75.039566,15.846929
image_2559,IM5U7,93.200226,118.62828,136.9766,104.01712,92.98478,186.08813,191.72722,121.76489,114.98512,187.19911,184.19734,87.40529,100.40509,127.91223,86.280716,69.81302,6.9280715,36.3339,41.151077,31.564434,23.546093,15.088583,6.755002,50.936703,37.885746,6.352047,17.278706,43.64431,38.067593,55.478752,53.203506,11.2915945
image_2560,IM5U7,82.032616,117.043976,145.81812,82.03438,90.77261,199.54224,203.56876,109.62079,102.062996,198.0438,195.56807,81.59004,79.58329,135.8402,87.50479,51.690575,26.193106,46.08105,48.030483,48.97604,31.53989,11.173632,7.5611787,62.148327,45.175594,8.114898,18.53724,51.771706,50.379055,62.474277,67.18931,20.5874
image_2561,IM5U7,82.032616,117.043976,145.81812,82.03438,90.77261,199.54224,203.56876,109.62079,102.062996,198.0438,195.56807,81.59004,79.58329,135.8402,87.50479,51.690575,26.193106,46.08105,48.030483,48.97604,31.53989,11.173632,7.5611787,62.148327,45.175594,8.114898,18.53724,51.771706,50.379055,62.474277,67.18931,20.5874
image_2562,IM5U7,81.0255,108.63562,128.45271,92.86514,80.71863,181.88097,188.22234,112.20622,104.57684,183.27185,179.999,74.77785,88.861946,118.74666,73.608536,55.552185,7.533313,39.469616,44.643494,34.277,25.409323,16.39676,7.0407476,55.14362,41.04415,7.0511265,18.789682,47.43053,41.32411,60.277954,57.739113,12.290196
image_2563,IM5U7,91.22888,118.25313,137.64078,102.90818,90.99425,190.0441,195.88655,121.64924,114.37872,191.2356,187.829,85.003296,98.95198,128.07108,83.96059,66.26074,7.4008336,38.725357,43.704464,33.430576,25.038301,15.993046,6.9413853,53.929,40.11487,6.9118934,18.293848,46.418648,40.436264,59.0913,56.67879,12.083552
image_2564,IM5U7,87.16895,117.50515,138.92561,100.26617,87.44388,196.53696,203.14874,121.32474,113.377426,198.29808,194.20464,80.844345,96.23024,128.54364,79.60186,60.154152,8.220327,42.741524,48.31804,37.04371,27.627495,17.669691,7.3434553,59.662697,44.346867,7.6704273,19.970572,51.180954,44.597305,65.14925,62.363297,13.337175
image_2565,IM5U7,98.66509,132.155,156.48727,113.21,98.42119,220.96344,228.211,136.53827,127.59043,222.56631,218.19888,91.047554,108.42879,144.54001,89.75353,67.67953,9.182011,47.788376,54.363247,41.652374,31.129095,19.709461,7.860133,67.06239,49.955605,8.0085745,22.176182,57.546402,50.185913,73.18476,70.19914,14.9783745
